SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
MLS Listing,,Single Family Residential,3181 Mellott Rd,Baldwin Boro,PA,15227,274900,3,2,Baldwin Boro,1174,7174,1972,5,234,,Active,,,https://www.redfin.com/PA/Pittsburgh/3181-Mellott-Rd-15227/home/74774487,West Penn MLS,1587771,N,Y,40.3830907,-79.9662846
MLS Listing,,Single Family Residential,5261 Carnegie St,Lawrenceville,PA,15201,374900,4,2.5,Lawrenceville,,1999,1900,6,,,Active,,,https://www.redfin.com/PA/Pittsburgh/5261-Carnegie-St-15201/home/74734838,West Penn MLS,1587704,N,Y,40.4814908,-79.952255
PAST SALE,October-21-2008,Single Family Residential,2822 Dwight Ave,Dormont,PA,15216,149900,3,2,Dormont,1456,3750,1960,6,103,,Pending,,,https://www.redfin.com/PA/Pittsburgh/2822-Dwight-Ave-15216/home/74699699,West Penn MLS,1584352,N,Y,40.4006113,-80.0380141
PAST SALE,,Single Family Residential,1801 Lowrie St,Troy Hill,PA,15212,111000,1,2,Troy Hill,,1167,1915,6,,,Pending,,,https://www.redfin.com/PA/Pittsburgh/1801-Lowrie-St-15212/home/74651758,West Penn MLS,1580190,N,Y,40.4645734,-79.9817538
PAST SALE,June-10-2021,Single Family Residential,468 Biddle Ave,Wilkinsburg,PA,15221,115000,3,2.5,Wilkinsburg,2272,3898,1930,6,51,,Pending,,,https://www.redfin.com/PA/Pittsburgh/468-Biddle-Ave-15221/home/74516887,West Penn MLS,1582102,N,Y,40.4385622,-79.8890317
PAST SALE,June-30-1995,Single Family Residential,3004 Marshall Rd,Observatory Hill,PA,15214,49900,3,1,Observatory Hill,,,,6,,,Pending,,,https://www.redfin.com/PA/Pittsburgh/3004-Marshall-Rd-15214/home/74732626,West Penn MLS,1587290,N,Y,40.4761529,-80.015094
MLS Listing,,Single Family Residential,1141 Portland St,Highland Park,PA,15206,359900,5,3,Highland Park,3494,3301,1905,6,103,,Active,,,https://www.redfin.com/PA/Pittsburgh/1141-Portland-St-15206/home/74741506,West Penn MLS,1587701,N,Y,40.4762909,-79.923167
MLS Listing,,Single Family Residential,2225 Hawthorne Ave,Swissvale,PA,15218,185000,3,1.5,Swissvale,2266,2626,1936,6,82,,Active,,,https://www.redfin.com/PA/Pittsburgh/2225-Hawthorne-Ave-15218/home/73523498,West Penn MLS,1587807,N,Y,40.4216226,-79.8819627
MLS Listing,,Single Family Residential,718 Spring Grove Rd,O'hara,PA,15215,329000,3,1.5,O'Hara,,13046,1972,6,,,Active,,,https://www.redfin.com/PA/Pittsburgh/718-Spring-Grove-Rd-15215/home/73547192,West Penn MLS,1587795,N,Y,40.503271,-79.930959
MLS Listing,,Single Family Residential,1411 W North Ave,Manchester,PA,15233,329000,3,1,Manchester,1480,1498,1900,6,222,,Active,,,https://www.redfin.com/PA/Pittsburgh/1411-W-North-Ave-15233/home/74734179,West Penn MLS,1587631,N,Y,40.4520079,-80.026136
MLS Listing,,Single Family Residential,7320 Butler St,Morningside,PA,15206,152900,2,1,Morningside,952,2400,1910,6,161,,Active,,,https://www.redfin.com/PA/Pittsburgh/7320-Butler-St-15206/home/74469645,West Penn MLS,1587636,N,Y,40.4877174,-79.9206265
MLS Listing,,Single Family Residential,1238 Superior Ave,Marshall Shadeland,PA,15212,250000,3,1,Marshall Shadeland,2093,3149,1904,6,119,,Active,,,https://www.redfin.com/PA/Pittsburgh/1238-Superior-Ave-15212/home/74640199,West Penn MLS,1587627,N,Y,40.46838,-80.028669
MLS Listing,,Single Family Residential,5404 Black St,East Liberty,PA,15206,450000,3,2.5,East Liberty,2032,2500,1900,6,221,,Active,,,https://www.redfin.com/PA/Pittsburgh/5404-Black-St-15206/home/74743399,West Penn MLS,1587628,N,Y,40.4704208,-79.9326531
MLS Listing,,Single Family Residential,4827 Broad St,Garfield,PA,15224,225000,2,1,Garfield,936,1799,1940,6,240,,Active,,,https://www.redfin.com/PA/Pittsburgh/4827-Broad-St-15224/home/73506195,West Penn MLS,1587748,N,Y,40.4669807,-79.9453083
MLS Listing,,Single Family Residential,1583 Hastings Mill Rd,Upper St. Clair,PA,15241,2700000,5,5.5,Upper St. Clair,6114,24999,2017,6,442,,Active,,,https://www.redfin.com/PA/Pittsburgh/1583-Hastings-Mill-Rd-15241/home/74649997,West Penn MLS,1587600,N,Y,40.3268155,-80.0902885
MLS Listing,,Single Family Residential,111 Kaylor Rd,Mccandless,PA,15237,300000,3,1.5,McCandless,1050,5662,1950,6,286,,Active,,,https://www.redfin.com/PA/Pittsburgh/111-Kaylor-Rd-15237/home/74688757,West Penn MLS,1587378,N,Y,40.5540569,-80.0375774
MLS Listing,,Single Family Residential,104 Braun St,Shaler,PA,15223,224999,4,2,Shaler,1799,6006,1930,6,125,,Active,,,https://www.redfin.com/PA/Pittsburgh/104-Braun-St-15223/home/74569858,West Penn MLS,1587574,N,Y,40.519061,-79.959882
MLS Listing,,Single Family Residential,2669 Winchester Dr,Banksville/westwood,PA,15220,239900,6,3,Banksville/Westwood,2029,9043,1950,6,118,,Contingent,,,https://www.redfin.com/PA/Pittsburgh/2669-Winchester-Dr-15220/home/74603665,West Penn MLS,1587692,N,Y,40.410227,-80.0429482
MLS Listing,,Single Family Residential,185 Winifred,Pleasant Hills,PA,15236,194900,2,2,Pleasant Hills,,8293,1955,6,,,Contingent,,,https://www.redfin.com/PA/Pittsburgh/185-Winifred-Dr-15236/home/74647096,West Penn MLS,1586081,N,Y,40.3306808,-79.9553583
PAST SALE,April-29-2019,Single Family Residential,105 8th Ave,Ross Twp,PA,15229,219900,2,1,Ross Twp,936,7980,1940,7,235,,Pending,,,https://www.redfin.com/PA/Pittsburgh/105-8th-Ave-15229/home/74594660,West Penn MLS,1585220,N,Y,40.5248944,-80.0214957
PAST SALE,,Single Family Residential,951 Fordham Ave,Brookline,PA,15226,105000,4,1,Brookline,1751,3598,1930,7,60,,Pending,,,https://www.redfin.com/PA/Pittsburgh/951-Fordham-Ave-15226/home/74769177,West Penn MLS,1586066,N,Y,40.3897237,-80.0206004
MLS Listing,,Single Family Residential,243 Nantucket Dr,Pleasant Hills,PA,15236,250000,3,2.5,Pleasant Hills,1746,8067,1942,7,143,,Active,,,https://www.redfin.com/PA/Pittsburgh/243-Nantucket-Dr-15236/home/73551539,West Penn MLS,1587590,N,Y,40.3375506,-79.9544348
MLS Listing,,Single Family Residential,278 Toura Dr,Pleasant Hills,PA,15236,319900,4,2.5,Pleasant Hills,2001,9099,1968,7,160,,Active,,,https://www.redfin.com/PA/Pittsburgh/278-Toura-Dr-15236/home/73507184,West Penn MLS,1587686,N,Y,40.3201613,-79.9506378
MLS Listing,,Single Family Residential,327 Nelbon Ave,Penn Hills,PA,15235,112900,3,1,Penn Hills,,4356,1950,7,,,Contingent,,,https://www.redfin.com/PA/Pittsburgh/327-Nelbon-Ave-15235/home/73550551,West Penn MLS,1587624,N,Y,40.4577035,-79.8444564
MLS Listing,,Single Family Residential,5224 1/2 Wickliff St,Lawrenceville,PA,15201,485000,3,2.5,Lawrenceville,1512,879,1900,7,321,,Contingent,,,https://www.redfin.com/PA/Pittsburgh/5224-1-2-Wickliff-St-15201/home/113708721,West Penn MLS,1587528,N,Y,40.478385,-79.9499493
MLS Listing,,Single Family Residential,8019 Broadlawn Dr,Mccandless,PA,15237,424999,4,2.5,McCandless,1940,11730,1978,7,219,,Active,,,https://www.redfin.com/PA/Pittsburgh/8019-Broadlawn-Dr-15237/home/74688172,West Penn MLS,1587516,N,Y,40.5545782,-80.0622017
MLS Listing,,Single Family Residential,3541 Wallace,Baldwin Boro,PA,15227,149900,3,1,Baldwin Boro,,,1955,7,,,Contingent,,,https://www.redfin.com/PA/Pittsburgh/3541-Wallace-Dr-15227/home/74487705,West Penn MLS,1587588,N,Y,40.3796652,-79.9594634
MLS Listing,,Single Family Residential,3008 Stafford St,Sheraden,PA,15204,150000,3,1,Sheraden,1242,5000,1953,7,121,,Active,,,https://www.redfin.com/PA/Pittsburgh/3008-Stafford-St-15204/home/73577802,West Penn MLS,1587608,N,Y,40.457853,-80.0512876
PAST SALE,December-15-2006,Single Family Residential,7715 Bennett St,Homewood-brushton,PA,15208,75000,5,1,Homewood-Brushton,,,1930,8,,,Pending,,,https://www.redfin.com/PA/Pittsburgh/7715-Bennett-St-15208/home/74515138,West Penn MLS,1581749,N,Y,40.4544917,-79.8872458
PAST SALE,August-4-2020,Single Family Residential,1705 Sarah St,South Side,PA,15203,169900,4,2,South Side,1776,1306,1865,8,96,,Pending,,,https://www.redfin.com/PA/Pittsburgh/1705-Sarah-St-15203/home/74478440,West Penn MLS,1585586,N,Y,40.4280062,-79.9818511
MLS Listing,,Single Family Residential,752 Mellon St,Highland Park,PA,15206,129900,3,,Highland Park,,3131,1900,8,,,Active,,,https://www.redfin.com/PA/Pittsburgh/752-Mellon-St-15206/home/183325082,West Penn MLS,1587544,N,Y,40.4704002,-79.9250506
MLS Listing,,Single Family Residential,881 Bower Hl,Mt. Lebanon,PA,15243,285000,3,2.5,Mt. Lebanon,1334,32866,1923,8,214,,Active,,,https://www.redfin.com/PA/Pittsburgh/881-Bower-Hill-Rd-15243/home/74495348,West Penn MLS,1587594,N,Y,40.3795444,-80.0630312
MLS Listing,,Single Family Residential,2114 Liedertafel Way,Troy Hill,PA,15212,9900,2,1,Troy Hill,1520,7527,1890,8,7,,Active,,,https://www.redfin.com/PA/Pittsburgh/2114-Liedertafel-Way-15212/home/74650790,West Penn MLS,1587307,N,Y,40.4702515,-79.979569
MLS Listing,,Single Family Residential,2018 Straubs Ln,Troy Hill,PA,15212,39900,2,1,Troy Hill,1572,2199,1900,8,25,,Active,,,https://www.redfin.com/PA/Pittsburgh/2018-Straubs-Ln-15212/home/73505388,West Penn MLS,1587288,N,Y,40.4686113,-79.9805194
MLS Listing,,Single Family Residential,1467 Park Blvd,Dormont,PA,15216,349975,3,3.5,Dormont,1871,3001,1920,8,187,,Active,,,https://www.redfin.com/PA/Pittsburgh/1467-Park-Blvd-15216/home/73559172,West Penn MLS,1587563,N,Y,40.3926828,-80.0407589
MLS Listing,,Single Family Residential,3918 California Ave,Brighton Heights,PA,15212,189000,3,1,Brighton Heights,1248,6895,1950,8,151,,Active,,,https://www.redfin.com/PA/Pittsburgh/3918-California-Ave-15212/home/74461942,West Penn MLS,1587568,N,Y,40.4858679,-80.0424133
MLS Listing,,Single Family Residential,3134 Laketon Rd,Penn Hills,PA,15235,98800,3,2,Penn Hills,1761,23958,1954,8,56,,Active,,,https://www.redfin.com/PA/Pittsburgh/3134-Laketon-Rd-15235/home/74603639,West Penn MLS,1587555,N,Y,40.4563112,-79.8464148
MLS Listing,,Single Family Residential,178-180 Pius St,South Side,PA,15203,290000,2,,South Side,,3201,1900,8,,,Active,,,https://www.redfin.com/PA/Pittsburgh/178-Pius-St-15203/home/147551901,West Penn MLS,1587570,N,Y,40.423845,-79.9783018
MLS Listing,,Single Family Residential,152 Queenston Dr,Wilkins Twp,PA,15235,184900,3,2,Wilkins Twp,,10824,1950,8,,,Active,,,https://www.redfin.com/PA/Pittsburgh/152-Queenston-Dr-15235/home/74669724,West Penn MLS,1587532,N,Y,40.4372969,-79.8109605
MLS Listing,,Single Family Residential,201 Veronica Dr,Penn Hills,PA,15235,160000,2,1,Penn Hills,1060,6351,1950,8,151,,Contingent,,,https://www.redfin.com/PA/Pittsburgh/201-Veronica-Dr-15235/home/74603228,West Penn MLS,1587535,N,Y,40.4593015,-79.8379246
PAST SALE,April-14-2017,Single Family Residential,1628 Kiralfy Ave,Beechview,PA,15216,179000,3,1.5,Beechview,,5005,1956,9,,,Pending,,,https://www.redfin.com/PA/Pittsburgh/1628-Kiralfy-Ave-15216/home/74598056,West Penn MLS,1585557,N,Y,40.4088819,-80.0219871
PAST SALE,April-18-1994,Single Family Residential,3821 Merle St,Chartiers City,PA,15204,120000,2,1.5,Chartiers City,874,4199,1951,9,137,,Pending,,,https://www.redfin.com/PA/Pittsburgh/3821-Merle-St-15204/home/74717917,West Penn MLS,1585798,N,Y,40.458329,-80.0778612
PAST SALE,October-17-2007,Single Family Residential,40 Moraine Rd,Plum Boro,PA,15239,250000,3,1.5,Plum Boro,1522,29141,1967,9,164,,Pending,,,https://www.redfin.com/PA/Pittsburgh/40-Moraine-Rd-15239/home/74473373,West Penn MLS,1584829,N,Y,40.4647467,-79.7120514
MLS Listing,,Single Family Residential,327 Lesnett Rd,Upper St. Clair,PA,15241,220000,4,1.5,Upper St. Clair,,17424,1948,9,,,Active,,,https://www.redfin.com/PA/Pittsburgh/327-Lesnett-Rd-15241/home/74588960,West Penn MLS,1587447,N,Y,40.3490055,-80.101525
MLS Listing,,Single Family Residential,140 Highview Dr,Upper St. Clair,PA,15241,295000,4,3,Upper St. Clair,1472,10332,1946,9,200,,Active,,,https://www.redfin.com/PA/Pittsburgh/140-Highview-Dr-15241/home/74681792,West Penn MLS,1587473,N,Y,40.3222559,-80.0679966
MLS Listing,,Single Family Residential,1420 Benton Ave,Brighton Heights,PA,15212,224000,4,2.5,Brighton Heights,1250,5266,1940,9,179,,Active,,,https://www.redfin.com/PA/Pittsburgh/1420-Benton-Ave-15212/home/74462742,West Penn MLS,1587434,N,Y,40.4845042,-80.0379267
PAST SALE,January-8-2021,Single Family Residential,3127 Elroy Ave,Brentwood,PA,15227,80000,3,1,Brentwood,1092,11042,1925,10,73,,Pending,,,https://www.redfin.com/PA/Pittsburgh/3127-Elroy-Ave-15227/home/74488567,West Penn MLS,1586063,N,Y,40.3799017,-79.9735825
PAST SALE,December-1-2021,Single Family Residential,1013 Woods Run Ave,Brighton Heights,PA,15212,60000,2,1,Brighton Heights,1260,3101,1935,10,48,,Pending,,,https://www.redfin.com/PA/Pittsburgh/1013-Woods-Run-Ave-15212/home/74729267,West Penn MLS,1584013,N,Y,40.4789515,-80.0274899
MLS Listing,,Single Family Residential,300 Highland Rd,Penn Hills,PA,15235,225000,4,2.5,Penn Hills,2273,,1940,10,99,,Active,,,https://www.redfin.com/PA/Pittsburgh/300-Highland-Rd-15235/home/74603059,West Penn MLS,1587483,N,Y,40.4623906,-79.8367866
MLS Listing,,Single Family Residential,1421 Brinton Rd,Forest Hills Boro,PA,15221,130000,3,1,Forest Hills Boro,,5967,1941,10,,,Active,,,https://www.redfin.com/PA/Pittsburgh/1421-Brinton-Rd-15221/home/66778902,West Penn MLS,1587303,N,Y,40.420955,-79.8597065
MLS Listing,,Single Family Residential,1314 Bellaire Pl,Brookline,PA,15226,215900,3,1.5,Brookline,1344,3301,1935,10,161,,Active,,,https://www.redfin.com/PA/Pittsburgh/1314-Bellaire-Pl-15226/home/73535155,West Penn MLS,1587468,N,Y,40.3929523,-80.0100589
MLS Listing,,Single Family Residential,135 Bigham St,Mt Washington,PA,15211,279000,4,3,Mt Washington,1956,2500,1920,10,143,,Active,,,https://www.redfin.com/PA/Pittsburgh/135-Bigham-St-15211/home/74533262,West Penn MLS,1587457,N,Y,40.4347224,-80.0146167
MLS Listing,,Single Family Residential,2048 Monongahela Ave,Swissvale,PA,15218,185000,3,1.5,Swissvale,1563,2901,1900,10,118,,Active,,,https://www.redfin.com/PA/Pittsburgh/2048-Monongahela-Ave-15218/home/74519987,West Penn MLS,1587326,N,Y,40.4188804,-79.8888079
For-Sale-by-Owner Listing,,Single Family Residential,229 Fernleaf St,Pittsburgh,PA,15210,85000,2,2,Pittsburgh,1360,11325,1900,10,63,,Active,,,https://www.redfin.com/PA/Pittsburgh/229-Fernleaf-St-15210/home/74492079,Fizber.com,11485549,N,Y,40.4151899,-79.9761771
PAST SALE,June-5-2006,Single Family Residential,2952 Stafford St,Sheraden,PA,15204,64900,4,2,Sheraden,,,,11,,,Pending,,,https://www.redfin.com/PA/Pittsburgh/2952-Stafford-St-15204/home/74628084,West Penn MLS,1584844,N,Y,40.4573383,-80.0508025
MLS Listing,,Single Family Residential,4220 Colonial Park Dr,Brentwood,PA,15227,229000,4,2,Brentwood,1715,11857,1958,11,134,,Active,,,https://www.redfin.com/PA/Pittsburgh/4220-Colonial-Park-Dr-15227/home/74526813,West Penn MLS,1587459,N,Y,40.3660853,-79.9866037
MLS Listing,,Single Family Residential,194 Chartiers Ave,Crafton,PA,15205,370000,6,3,Crafton,2112,13028,1900,11,175,,Active,,,https://www.redfin.com/PA/Pittsburgh/194-Chartiers-Ave-15205/home/74710297,West Penn MLS,1586052,N,Y,40.4240275,-80.0807963
MLS Listing,,Single Family Residential,Lot 133 Arbor Ct,O'hara,PA,15238,159900,0,,O'Hara,,3863,,11,,,Active,,,https://www.redfin.com/PA/O-Hara-Township/Lot-133-Arbor-Ct-15238/home/177375049,West Penn MLS,1587428,N,Y,40.4859678,-79.8849569
MLS Listing,,Single Family Residential,3045 Brentwood Ave,Brentwood,PA,15227,150000,3,1,Brentwood,1232,14344,1925,11,122,,Active,,,https://www.redfin.com/PA/Pittsburgh/3045-Brentwood-Ave-15227/home/74488657,West Penn MLS,1587431,N,Y,40.3817208,-79.972193
MLS Listing,,Single Family Residential,847 Cedarwood Dr,Penn Hills,PA,15235,218600,4,2,Penn Hills,1547,6621,1968,11,141,,Active,,,https://www.redfin.com/PA/Pittsburgh/847-Cedarwood-Dr-15235/home/73564552,West Penn MLS,1586014,N,Y,40.4839657,-79.7870975
MLS Listing,,Single Family Residential,753 Saline St,Greenfield,PA,15207,215000,2,1,Greenfield,960,17445,1900,11,224,,Active,,,https://www.redfin.com/PA/Pittsburgh/753-Saline-St-15207/home/74673979,West Penn MLS,1587423,N,Y,40.42968,-79.9403325
MLS Listing,,Single Family Residential,627 Malibran Dr,Mccandless,PA,15237,215000,2,1,McCandless,951,10497,1951,11,226,,Active,,,https://www.redfin.com/PA/Pittsburgh/627-Malibran-Dr-15237/home/74689429,West Penn MLS,1587412,N,Y,40.5574029,-80.0258303
MLS Listing,,Single Family Residential,1512 Mclaughlin Run Rd,Upper St. Clair,PA,15241,2262700,0,,Upper St. Clair,,896029,,11,,,Active,,,https://www.redfin.com/PA/Pittsburgh/1512-McLaughlin-Run-Rd-15241/home/74588049,West Penn MLS,1587418,N,Y,40.3492266,-80.0877212
MLS Listing,,Single Family Residential,2665 Woodstock Ave,Swissvale,PA,15218,135000,2,1,Swissvale,1134,3998,1920,11,119,,Active,,,https://www.redfin.com/PA/Pittsburgh/2665-Woodstock-Ave-15218/home/74548872,West Penn MLS,1587399,N,Y,40.415067,-79.8744946
MLS Listing,,Single Family Residential,1811 Dagmar Ave,Beechview,PA,15216,219900,3,1,Beechview,1232,,1960,11,178,,Active,,,https://www.redfin.com/PA/Pittsburgh/1811-Dagmar-Ave-15216/home/74598064,West Penn MLS,1587394,N,Y,40.4071378,-80.0223365
MLS Listing,,Single Family Residential,2228 Woodstock Ave,Swissvale,PA,15218,135000,3,1,Swissvale,1386,2874,1930,11,97,,Active,,,https://www.redfin.com/PA/Pittsburgh/2228-Woodstock-Ave-15218/home/74520162,West Penn MLS,1587258,N,Y,40.418767,-79.884081
MLS Listing,,Single Family Residential,5206 Blossom Rd,Baldwin Boro,PA,15236,244900,3,2,Baldwin Boro,925,10362,1959,11,265,,Active,,,https://www.redfin.com/PA/Pittsburgh/5206-Blossom-Rd-15236/home/73503521,West Penn MLS,1586226,N,Y,40.3439077,-79.996127
MLS Listing,,Single Family Residential,718 Southern Ave,Mt Washington,PA,15211,349999,4,2.5,Mt Washington,,1681,1900,11,,,Active,,,https://www.redfin.com/PA/Mount-Washington/718-Southern-Ave-15211/home/73496555,West Penn MLS,1587277,N,Y,40.4192539,-80.0136296
MLS Listing,,Single Family Residential,3940 California Ave,Brighton Heights,PA,15212,224900,3,1,Brighton Heights,1392,4800,1920,11,162,,Contingent,,,https://www.redfin.com/PA/Pittsburgh/3940-California-Ave-15212/home/74461930,West Penn MLS,1587241,N,Y,40.4862613,-80.0430901
New Construction Plan,,Single Family Residential,Reagan,Pittsburgh,PA,15237,765395,4,2,Fassinger Farms,3515,,,,218,,Active,,,https://www.redfin.com/PA/Pittsburgh/Fassinger-Farms/Reagan/home/180414382,NewHomeSource.com,Plan-221932142,N,Y,40.5585243,-80.0641661
PAST SALE,June-18-2007,Single Family Residential,914 Laxton St,Lincoln-larimer,PA,15206,75000,3,1,Lincoln-Larimer,1768,3001,1920,12,42,,Pending,,,https://www.redfin.com/PA/Pittsburgh/914-Laxton-St-15206/home/74474500,West Penn MLS,1580142,N,Y,40.4632736,-79.9017471
PAST SALE,January-20-2015,Single Family Residential,638 Chauncey St,Hill District,PA,15219,39000,3,1,Hill District,1272,1912,1915,12,31,,Pending,,,https://www.redfin.com/PA/Pittsburgh/638-Chauncey-St-15219/home/73589187,West Penn MLS,1582963,N,Y,40.4484814,-79.9737464
PAST SALE,September-24-1978,Single Family Residential,216 Orchard Dr,Penn Hills,PA,15235,99900,3,1.5,Penn Hills,1260,4704,1965,12,79,,Pending,,,https://www.redfin.com/PA/Penn-Hills/216-Orchard-Dr-15235/home/73579865,West Penn MLS,1585507,N,Y,40.4680032,-79.8102256
MLS Listing,,Single Family Residential,1532 Trinity St,Stanton Heights,PA,15206,250000,3,1.5,Stanton Heights,1171,3767,1949,12,213,,Contingent,,,https://www.redfin.com/PA/Pittsburgh/1532-Trinity-St-15206/home/73566535,West Penn MLS,1587363,N,Y,40.4852639,-79.932846
MLS Listing,,Single Family Residential,1340 Pinewood Dr,Mt. Lebanon,PA,15243,300000,3,2,Mt. Lebanon,,8407,1953,12,,,Contingent,,,https://www.redfin.com/PA/Pittsburgh/1340-Pinewood-Dr-15243/home/73524112,West Penn MLS,1587360,N,Y,40.3642213,-80.0683587
MLS Listing,,Single Family Residential,1648 Beryl Dr,Baldwin Boro,PA,15227,187500,3,1.5,Baldwin Boro,1070,7805,1954,12,175,,Contingent,,,https://www.redfin.com/PA/Pittsburgh/1648-Beryl-Dr-15227/home/73573447,West Penn MLS,1586221,N,Y,40.3604403,-79.9602472
MLS Listing,,Single Family Residential,261 Old Clairton Rd,Pleasant Hills,PA,15236,147900,2,1,Pleasant Hills,1192,2800,1941,12,124,,Contingent,,,https://www.redfin.com/PA/Pittsburgh/261-Old-Clairton-Rd-15236/home/74646754,West Penn MLS,1586217,N,Y,40.3344155,-79.9612805
MLS Listing,,Single Family Residential,400 Bailey Ave,Mt Washington,PA,15211,625000,4,3.5,Mt Washington,3700,,1904,12,169,,Active,,,https://www.redfin.com/PA/Pittsburgh/400-Bailey-Ave-15211/home/74654620,West Penn MLS,1587285,N,Y,40.4266857,-79.9998196
MLS Listing,,Single Family Residential,3915 Prospect Ave,Castle Shannon,PA,15234,180000,3,2,Castle Shannon,1309,7501,1925,12,138,,Active,,,https://www.redfin.com/PA/Pittsburgh/3915-Prospect-Ave-15234/home/74558076,West Penn MLS,1587333,N,Y,40.3628468,-80.0260487
MLS Listing,,Single Family Residential,725 Irwin Dr,Baldwin Boro,PA,15236,310000,3,2.5,Baldwin Boro,1438,8481,1940,12,216,,Active,,,https://www.redfin.com/PA/Pittsburgh/725-Irwin-Dr-15236/home/73527764,West Penn MLS,1587343,N,Y,40.3444224,-79.9693838
MLS Listing,,Single Family Residential,556 Burton Dr,Penn Hills,PA,15235,107700,2,1,Penn Hills,,6094,1945,12,,,Contingent,,,https://www.redfin.com/PA/Pittsburgh/556-Burton-Dr-15235/home/74637178,West Penn MLS,1587341,N,Y,40.4465255,-79.8314141
MLS Listing,,Single Family Residential,420 Collins Dr,Penn Hills,PA,15235,205000,4,2,Penn Hills,1287,7235,1961,12,159,,Active,,,https://www.redfin.com/PA/Pittsburgh/420-Collins-Dr-15235/home/73554512,West Penn MLS,1587332,N,Y,40.4630095,-79.8095596
MLS Listing,,Single Family Residential,1600 Memory Lane - Lot 10,Franklin Park,PA,15237,1150000,4,3.5,Franklin Park,,35719,2022,12,,,Active,,,https://www.redfin.com/PA/Pittsburgh/1600-Memory-Lane-Lot-10-15237/home/183276264,West Penn MLS,1586197,N,Y,40.5610745,-80.0394123
MLS Listing,,Single Family Residential,8373 Van Buren Dr,Mccandless,PA,15237,320000,3,2,McCandless,1764,22834,1950,12,181,,Active,,,https://www.redfin.com/PA/Pittsburgh/8373-Van-Buren-Dr-15237/home/74688851,West Penn MLS,1587279,N,Y,40.5596925,-80.0494975
MLS Listing,,Single Family Residential,478 Evergreen Ave,Shaler,PA,15209,199000,3,1,Shaler,1100,9234,1950,12,181,,Active,,,https://www.redfin.com/PA/Pittsburgh/478-Evergreen-Ave-15209/home/74465034,West Penn MLS,1586123,N,Y,40.4832847,-79.9716114
MLS Listing,,Single Family Residential,5146 Colewood Dr,Baldwin Boro,PA,15236,190000,3,2,Baldwin Boro,925,6098,1950,12,205,,Contingent,,,https://www.redfin.com/PA/Pittsburgh/5146-Colewood-Dr-15236/home/74616916,West Penn MLS,1587324,N,Y,40.3433112,-79.9910933
MLS Listing,,Single Family Residential,2842 Harcum Way,South Side,PA,15203,310000,2,1,South Side,1126,2178,1940,12,275,,Active,,,https://www.redfin.com/PA/Pittsburgh/2842-Harcum-Way-15203/home/74479669,West Penn MLS,1587313,N,Y,40.4237605,-79.9663829
MLS Listing,,Single Family Residential,761 Brafferton Dr,Mt. Lebanon,PA,15228,349900,4,2.5,Mt. Lebanon,,7579,1960,12,,,Active,,,https://www.redfin.com/PA/Pittsburgh/761-Brafferton-Dr-15228/home/73568963,West Penn MLS,1586082,N,Y,40.3836045,-80.0301975
MLS Listing,,Single Family Residential,424 Clarence St,Mt Washington,PA,15211,155000,3,,Mt Washington,,2530,2021,12,,,Active,,,https://www.redfin.com/PA/Pittsburgh/424-Clarence-St-15211/home/163667755,West Penn MLS,1586027,N,Y,40.436071,-80.0260436
MLS Listing,,Single Family Residential,3301 Villawood Ave,Brentwood,PA,15227,150000,3,2.5,Brentwood,,4700,1950,12,,,Contingent,,,https://www.redfin.com/PA/Pittsburgh/3301-Villawood-Ave-15227/home/73543061,West Penn MLS,1586112,N,Y,40.3794403,-79.9655853
MLS Listing,,Single Family Residential,4229 Haldane St,E Pittsburgh,PA,15207,190000,3,1,E Pittsburgh,,1681,1900,12,,,Active,,,https://www.redfin.com/PA/Pittsburgh/4229-Haldane-St-15207/home/74677909,West Penn MLS,1587287,N,Y,40.4224079,-79.9424636
MLS Listing,,Single Family Residential,6320 Burchfield Ave,Squirrel Hill,PA,15217,749900,3,4,Squirrel Hill,2918,7448,1900,12,257,,Active,,,https://www.redfin.com/PA/Pittsburgh/6320-Burchfield-Ave-15217/home/74754962,West Penn MLS,1585973,N,Y,40.4262129,-79.9223991
MLS Listing,,Single Family Residential,9058 Woodview Dr,Mccandless,PA,15237,499000,4,2.5,McCandless,2997,16531,1978,12,166,4,Contingent,,,https://www.redfin.com/PA/Pittsburgh/9058-Woodview-Dr-15237/home/74688190,West Penn MLS,1586113,N,Y,40.552744,-80.0591896
MLS Listing,,Single Family Residential,5884 Hobart St,Squirrel Hill,PA,15217,415000,4,2.5,Squirrel Hill,1797,3380,1920,12,231,,Contingent,,,https://www.redfin.com/PA/Pittsburgh/5884-Hobart-St-15217/home/74751977,West Penn MLS,1587259,N,Y,40.4339981,-79.9194975
